sep=;
"Time";"GrossWeight";"NetWeight";"TareWeight";"CastingRate";"Position"
"2022-12-06 08:49:10";82.475;34.425;48.05;3.093;1
"2022-12-06 08:50:20";82.107;34.057;48.05;3.061;1
"2022-12-06 08:51:30";78.718;30.668;48.05;3.061;1
"2022-12-06 08:52:40";75.236;27.186;48.05;3.061;1
"2022-12-06 08:53:50";76.029;27.979;48.05;3.061;1
"2022-12-06 08:55:00";81.246;33.196;48.05;3.098;1
"2022-12-06 08:56:10";81.361;33.311;48.05;3.489;1
"2022-12-06 08:57:20";80.857;32.807;48.05;3.768;1
"2022-12-06 08:58:30";80.014;31.964;48.05;4.024;1
"2022-12-06 08:59:40";79.043;30.993;48.05;4.085;1
"2022-12-06 09:00:50";79.521;31.471;48.05;4.085;1
"2022-12-06 09:02:00";80.532;32.482;48.05;4.085;1
"2022-12-06 09:03:10";79.086;31.036;48.05;4.085;1
"2022-12-06 09:04:20";79.364;31.314;48.05;4.085;1
"2022-12-06 09:05:30";80.432;32.382;48.05;4.085;1
"2022-12-06 09:06:40";79.025;30.975;48.05;4.085;1
"2022-12-06 09:07:50";79.75;31.7;48.05;4.085;1
"2022-12-06 09:09:00";80.436;32.386;48.05;4.085;1
"2022-12-06 09:10:10";78.993;30.943;48.05;4.085;1
"2022-12-06 09:11:20";79.532;31.482;48.05;4.085;1
"2022-12-06 09:12:30";80.45;32.4;48.05;4.085;1
"2022-12-06 09:13:40";79.025;30.975;48.05;4.085;1
"2022-12-06 09:14:50";79.811;31.761;48.05;4.085;1
"2022-12-06 09:16:00";80.186;32.136;48.05;4.085;1
"2022-12-06 09:17:10";78.814;30.764;48.05;4.085;1
"2022-12-06 09:18:20";80.164;32.114;48.05;4.085;1
"2022-12-06 09:19:30";79.893;31.843;48.05;4.085;1
"2022-12-06 09:20:40";78.825;30.775;48.05;4.085;1
"2022-12-06 09:21:50";80.482;32.432;48.05;4.085;1
"2022-12-06 09:23:00";79.139;31.089;48.05;4.085;1
"2022-12-06 09:24:10";79.621;31.571;48.05;4.085;1
"2022-12-06 09:25:20";80.432;32.382;48.05;4.085;1
"2022-12-06 09:26:30";78.971;30.921;48.05;4.085;1
"2022-12-06 09:27:40";80.029;31.979;48.05;4.085;1
"2022-12-06 09:28:50";79.925;31.875;48.05;4.085;1
"2022-12-06 09:30:00";78.882;30.832;48.05;4.085;1
"2022-12-06 09:31:10";80.2;32.15;48.05;4.085;1
"2022-12-06 09:32:20";79.989;31.939;48.05;4.085;1
"2022-12-06 09:33:30";78.861;30.811;48.05;4.085;1
"2022-12-06 09:34:40";80.268;32.218;48.05;4.085;1
"2022-12-06 09:35:50";79.707;31.657;48.05;4.085;1
"2022-12-06 09:37:00";78.95;30.9;48.05;4.085;1
"2022-12-06 09:38:10";80.311;32.261;48.05;4.085;1
"2022-12-06 09:39:20";79.707;31.657;48.05;4.085;1
"2022-12-06 09:40:30";79.075;31.025;48.05;4.085;1
"2022-12-06 09:41:40";80.489;32.439;48.05;4.085;1
"2022-12-06 09:42:50";79.339;31.289;48.05;4.085;1
"2022-12-06 09:44:00";79.193;31.143;48.05;4.085;1
"2022-12-06 09:45:10";80.457;32.407;48.05;4.085;1
"2022-12-06 09:46:20";79.086;31.036;48.05;4.085;1
"2022-12-06 09:47:30";79.554;31.504;48.05;4.085;1
"2022-12-06 09:48:40";80.4;32.35;48.05;4.085;1
"2022-12-06 09:49:50";78.786;30.736;48.05;4.085;1
"2022-12-06 09:51:00";80.121;32.071;48.05;4.085;1
"2022-12-06 09:52:10";79.754;31.704;48.05;4.085;1
"2022-12-06 09:53:20";78.911;30.861;48.05;4.085;1
"2022-12-06 09:54:30";80.3;32.25;48.05;4.085;1
"2022-12-06 09:55:40";79.914;31.864;48.05;4.085;1
"2022-12-06 09:56:50";78.911;30.861;48.05;4.085;1
"2022-12-06 09:58:00";80.268;32.218;48.05;4.085;1
"2022-12-06 09:59:10";79.971;31.921;48.05;4.085;1
"2022-12-06 10:00:20";80.532;32.482;48.05;4.085;1
"2022-12-06 10:01:30";81.636;33.586;48.05;3.985;1
"2022-12-06 10:02:40";82.089;34.039;48.05;3.636;1
"2022-12-06 10:03:50";81.221;33.171;48.05;3.28;1
"2022-12-06 10:05:00";77.839;29.789;48.05;3.064;1
"2022-12-06 10:06:10";74.282;26.232;48.05;3.061;1
"2022-12-06 10:07:20";72.454;24.404;48.05;3.061;1
"2022-12-06 10:08:30";75.596;27.546;48.05;3.061;1
"2022-12-06 10:09:40";76.375;28.325;48.05;3.222;1
"2022-12-06 10:10:50";76.604;28.554;48.05;3.686;1
"2022-12-06 10:12:00";78.207;30.157;48.05;4.073;1
"2022-12-06 10:13:10";78.993;30.943;48.05;4.085;1
"2022-12-06 10:14:20";78.279;30.229;48.05;4.085;1
"2022-12-06 10:15:30";79.621;31.571;48.05;4.085;1
"2022-12-06 10:16:40";79.721;31.671;48.05;4.085;1
"2022-12-06 10:17:50";78.214;30.164;48.05;4.085;1
"2022-12-06 10:19:00";79.05;31;48.05;4.085;1
"2022-12-06 10:20:10";80.004;31.954;48.05;4.085;1
"2022-12-06 10:21:20";78.568;30.518;48.05;4.085;1
"2022-12-06 10:22:30";78.425;30.375;48.05;4.085;1
"2022-12-06 10:23:40";79.975;31.925;48.05;3.818;1
"2022-12-06 10:24:50";79.414;31.364;48.05;3.575;1
"2022-12-06 10:26:00";78.179;30.129;48.05;3.575;1
"2022-12-06 10:27:10";79.161;31.111;48.05;3.575;1
"2022-12-06 10:28:20";80.054;32.004;48.05;3.575;1
"2022-12-06 10:29:30";78.936;30.886;48.05;3.575;1
"2022-12-06 10:30:40";78.257;30.207;48.05;3.575;1
"2022-12-06 10:31:50";79.264;31.214;48.05;3.575;1
"2022-12-06 10:33:00";80.071;32.021;48.05;3.575;1
"2022-12-06 10:34:10";79.075;31.025;48.05;3.575;1
"2022-12-06 10:35:20";78.129;30.079;48.05;3.575;1
"2022-12-06 10:36:30";79.286;31.236;48.05;3.575;1
"2022-12-06 10:37:40";79.918;31.868;48.05;3.575;1
"2022-12-06 10:38:50";78.536;30.486;48.05;3.575;1
"2022-12-06 10:40:00";78.696;30.646;48.05;3.575;1
"2022-12-06 10:41:10";80.043;31.993;48.05;3.575;1
"2022-12-06 10:42:20";78.8;30.75;48.05;3.794;1
"2022-12-06 10:43:30";78.296;30.246;48.05;4.085;1
"2022-12-06 10:44:40";79.911;31.861;48.05;4.085;1
"2022-12-06 10:45:50";79.364;31.314;48.05;4.085;1
"2022-12-06 10:47:00";78.275;30.225;48.05;4.085;1
"2022-12-06 10:48:10";79.057;31.007;48.05;4.085;1
"2022-12-06 10:49:20";79.943;31.893;48.05;4.085;1
"2022-12-06 10:50:30";78.539;30.489;48.05;4.085;1
"2022-12-06 10:51:40";78.625;30.575;48.05;4.085;1
"2022-12-06 10:52:50";79.932;31.882;48.05;4.085;1
"2022-12-06 10:54:00";79.296;31.246;48.05;4.085;1
"2022-12-06 10:55:10";78.164;30.114;48.05;4.085;1
"2022-12-06 10:56:20";79.339;31.289;48.05;4.085;1
"2022-12-06 10:57:30";79.786;31.736;48.05;4.085;1
"2022-12-06 10:58:40";78.225;30.175;48.05;4.085;1
"2022-12-06 10:59:50";78.8;30.75;48.05;4.085;1
"2022-12-06 11:01:00";80.011;31.961;48.05;4.085;1
"2022-12-06 11:02:10";78.896;30.846;48.05;4.085;1
"2022-12-06 11:03:20";78.286;30.236;48.05;4.085;1
"2022-12-06 11:04:30";79.761;31.711;48.05;4.085;1
"2022-12-06 11:05:40";79.729;31.679;48.05;4.085;1
"2022-12-06 11:06:50";78.404;30.354;48.05;4.085;1
"2022-12-06 11:08:00";78.711;30.661;48.05;4.085;1
"2022-12-06 11:09:10";79.907;31.857;48.05;4.085;1
"2022-12-06 11:10:20";79.646;31.596;48.05;4.085;1
"2022-12-06 11:11:30";80.061;32.011;48.05;3.897;1
"2022-12-06 11:12:40";81.007;32.957;48.05;3.541;1
"2022-12-06 11:13:50";81.746;33.696;48.05;3.191;1
"2022-12-06 11:15:00";81.996;33.946;48.05;3.061;1
"2022-12-06 11:16:10";81.846;33.796;48.05;3.061;1
"2022-12-06 11:17:20";79.021;30.971;48.05;3.061;1
"2022-12-06 11:18:30";75.521;27.471;48.05;3.061;1
"2022-12-06 11:19:40";74.611;26.561;48.05;3.061;1
"2022-12-06 11:20:50";79.279;31.229;48.05;3.061;1
"2022-12-06 11:22:00";78.611;30.561;48.05;3.31;1
"2022-12-06 11:23:10";78.507;30.457;48.05;3.791;1
"2022-12-06 11:24:20";79.882;31.832;48.05;4.085;1
"2022-12-06 11:25:30";78.35;30.3;48.05;4.085;1
"2022-12-06 11:26:40";79.104;31.054;48.05;4.085;1
"2022-12-06 11:27:50";79.396;31.346;48.05;4.085;1
"2022-12-06 11:29:00";78.179;30.129;48.05;4.085;1
"2022-12-06 11:30:10";79.693;31.643;48.05;4.085;1
"2022-12-06 11:31:20";79.139;31.089;48.05;4.085;1
"2022-12-06 11:32:30";78.429;30.379;48.05;4.085;1
"2022-12-06 11:33:40";79.893;31.843;48.05;4.085;1
"2022-12-06 11:34:50";78.354;30.304;48.05;4.085;1
"2022-12-06 11:36:00";79.014;30.964;48.05;4.085;1
"2022-12-06 11:37:10";79.693;31.643;48.05;4.085;1
"2022-12-06 11:38:20";77.993;29.943;48.05;4.085;1
"2022-12-06 11:39:30";79.054;31.004;48.05;4.085;1
"2022-12-06 11:40:40";79.654;31.604;48.05;4.085;1
"2022-12-06 11:41:50";78.236;30.186;48.05;4.085;1
"2022-12-06 11:43:00";78.982;30.932;48.05;4.085;1
"2022-12-06 11:44:10";79.907;31.857;48.05;4.085;1
"2022-12-06 11:45:20";78.221;30.171;48.05;4.085;1
"2022-12-06 11:46:30";79.236;31.186;48.05;4.085;1
"2022-12-06 11:47:40";79.443;31.393;48.05;4.085;1
"2022-12-06 11:48:50";78.182;30.132;48.05;4.085;1
"2022-12-06 11:50:00";79.65;31.6;48.05;4.085;1
"2022-12-06 11:51:10";79.036;30.986;48.05;4.085;1
"2022-12-06 11:52:20";78.325;30.275;48.05;4.085;1
"2022-12-06 11:53:30";79.889;31.839;48.05;4.085;1
"2022-12-06 11:54:40";78.511;30.461;48.05;4.085;1
"2022-12-06 11:55:50";78.571;30.521;48.05;4.085;1
"2022-12-06 11:57:00";79.875;31.825;48.05;4.085;1
"2022-12-06 11:58:10";78.707;30.657;48.05;4.085;1
"2022-12-06 11:59:20";78.671;30.621;48.05;4.085;1
"2022-12-06 12:00:30";79.807;31.757;48.05;4.085;1
"2022-12-06 12:01:40";78.271;30.221;48.05;4.085;1
"2022-12-06 12:02:50";78.882;30.832;48.05;4.085;1
"2022-12-06 12:04:00";79.832;31.782;48.05;4.085;1
"2022-12-06 12:05:10";78.232;30.182;48.05;4.085;1
"2022-12-06 12:06:20";79.279;31.229;48.05;4.085;1
"2022-12-06 12:07:30";79.361;31.311;48.05;4.085;1
"2022-12-06 12:08:40";78.136;30.086;48.05;4.085;1
"2022-12-06 12:09:50";79.832;31.782;48.05;4.085;1
"2022-12-06 12:11:00";78.4;30.35;48.05;4.085;1
"2022-12-06 12:12:10";78.561;30.511;48.05;4.085;1
"2022-12-06 12:13:20";79.821;31.771;48.05;4.085;1
"2022-12-06 12:14:30";78.768;30.718;48.05;4.085;1
"2022-12-06 12:15:40";78.404;30.354;48.05;4.085;1
"2022-12-06 12:16:50";79.914;31.864;48.05;4.085;1
"2022-12-06 12:18:00";78.879;30.829;48.05;4.085;1
"2022-12-06 12:19:10";78.457;30.407;48.05;4.085;1
"2022-12-06 12:20:20";79.779;31.729;48.05;4.085;1
"2022-12-06 12:21:30";78.682;30.632;48.05;4.085;1
"2022-12-06 12:22:40";78.532;30.482;48.05;4.077;1
"2022-12-06 12:23:50";80.036;31.986;48.05;3.823;1
"2022-12-06 12:25:00";77.336;29.286;48.05;3.464;1
"2022-12-06 12:26:10";73.564;25.514;48.05;3.136;1
"2022-12-06 12:27:20";73.25;25.2;48.05;3.061;1
"2022-12-06 12:28:30";76.668;28.618;48.05;3.061;1
"2022-12-06 12:29:40";77.679;29.629;48.05;3.061;1
"2022-12-06 12:30:50";79.046;30.996;48.05;3.061;1
"2022-12-06 12:32:00";78.854;30.804;48.05;3.598;1
"2022-12-06 12:33:10";78.193;30.143;48.05;4.069;1
"2022-12-06 12:34:20";79.839;31.789;48.05;4.09;1
"2022-12-06 12:35:30";79.564;31.514;48.05;4.09;1
"2022-12-06 12:36:40";78.243;30.193;48.05;4.09;1
"2022-12-06 12:37:50";78.936;30.886;48.05;4.09;1
"2022-12-06 12:39:00";79.982;31.932;48.05;4.09;1
"2022-12-06 12:40:10";78.811;30.761;48.05;4.09;1
"2022-12-06 12:41:20";78.293;30.243;48.05;4.09;1
"2022-12-06 12:42:30";79.875;31.825;48.05;4.09;1
"2022-12-06 12:43:40";79.379;31.329;48.05;4.09;1
"2022-12-06 12:44:50";78.111;30.061;48.05;4.09;1
"2022-12-06 12:46:00";79.043;30.993;48.05;4.09;1
"2022-12-06 12:47:10";79.957;31.907;48.05;4.09;1
"2022-12-06 12:48:20";79.039;30.989;48.05;4.09;1
"2022-12-06 12:49:30";78.225;30.175;48.05;4.09;1
"2022-12-06 12:50:40";79.4;31.35;48.05;4.09;1
"2022-12-06 12:51:50";79.911;31.861;48.05;4.09;1
"2022-12-06 12:53:00";78.543;30.493;48.05;4.09;1
"2022-12-06 12:54:10";78.504;30.454;48.05;4.09;1
"2022-12-06 12:55:20";79.85;31.8;48.05;4.09;1
"2022-12-06 12:56:30";79.511;31.461;48.05;4.09;1
"2022-12-06 12:57:40";78.339;30.289;48.05;4.09;1
"2022-12-06 12:58:50";78.811;30.761;48.05;4.09;1
"2022-12-06 13:00:00";79.932;31.882;48.05;4.09;1
"2022-12-06 13:01:10";78.532;30.482;48.05;4.09;1
"2022-12-06 13:02:20";78.443;30.393;48.05;4.09;1
"2022-12-06 13:03:30";79.95;31.9;48.05;4.09;1
"2022-12-06 13:04:40";79.114;31.064;48.05;4.09;1
"2022-12-06 13:05:50";78.218;30.168;48.05;4.09;1
"2022-12-06 13:07:00";79.732;31.682;48.05;4.09;1
"2022-12-06 13:08:10";79.479;31.429;48.05;4.09;1
"2022-12-06 13:09:20";78.139;30.089;48.05;4.09;1
"2022-12-06 13:10:30";79.275;31.225;48.05;4.09;1
"2022-12-06 13:11:40";79.929;31.879;48.05;4.09;1
"2022-12-06 13:12:50";79.086;31.036;48.05;4.09;1
"2022-12-06 13:14:00";78.243;30.193;48.05;4.09;1
"2022-12-06 13:15:10";79.007;30.957;48.05;4.09;1
"2022-12-06 13:16:20";80.039;31.989;48.05;4.09;1
"2022-12-06 13:17:30";78.857;30.807;48.05;4.09;1
"2022-12-06 13:18:40";78.261;30.211;48.05;4.09;1
"2022-12-06 13:19:50";79.443;31.393;48.05;4.09;1
"2022-12-06 13:21:00";79.968;31.918;48.05;4.09;1
"2022-12-06 13:22:10";78.732;30.682;48.05;4.09;1
"2022-12-06 13:23:20";78.296;30.246;48.05;4.09;1
"2022-12-06 13:24:30";79.582;31.532;48.05;4.09;1
"2022-12-06 13:25:40";79.757;31.707;48.05;4.09;1
"2022-12-06 13:26:50";78.111;30.061;48.05;4.09;1
"2022-12-06 13:28:00";79.829;31.779;48.05;4.09;1
"2022-12-06 13:29:10";82.668;34.618;48.05;4.09;1
"2022-12-06 13:30:20";82.918;34.868;48.05;4.09;1
"2022-12-06 13:31:30";83.357;35.307;48.05;3.968;1
"2022-12-06 13:32:40";84.371;36.321;48.05;3.517;1
"2022-12-06 13:33:50";82.764;34.714;48.05;2.892;1
"2022-12-06 13:35:00";79.825;31.775;48.05;2.548;1
"2022-12-06 13:36:10";76.893;28.843;48.05;2.548;1
"2022-12-06 13:37:20";73.993;25.943;48.05;2.428;1
"2022-12-06 13:38:30";71.489;23.439;48.05;2.04;1
"2022-12-06 13:39:40";69.161;21.111;48.05;2.018;1
"2022-12-06 13:40:50";67.154;19.104;48.05;1.403;1
"2022-12-06 13:42:00";65.893;17.843;48.05;1.02;1
"2022-12-06 13:43:10";64.739;16.689;48.05;1.02;1
"2022-12-06 13:44:20";63.571;15.521;48.05;1.02;1
"2022-12-06 13:45:30";62.596;14.546;48.05;0.634;1
"2022-12-06 13:46:40";61.989;13.939;48.05;0.545;1
"2022-12-06 13:47:50";61.325;13.275;48.05;0.598;1
"2022-12-06 13:49:00";60.679;12.629;48.05;0.598;1
"2022-12-06 13:50:10";59.982;11.932;48.05;0.579;1
"2022-12-06 13:51:20";59.629;11.579;48.05;0.133;0.714
"2022-12-06 13:52:30";59.518;4.925;48.05;0;0
"2022-12-06 13:53:40";59.45;0;48.05;0;0
"2022-12-06 13:54:50";59.45;0;48.05;0;0
"2022-12-06 13:56:00";59.379;0;48.05;0;0
"2022-12-06 13:57:10";55.904;0;48.05;0;0
"2022-12-06 13:58:20";53.743;0;48.05;0;0
"2022-12-06 13:59:30";53.796;0;48.05;0;0
"2022-12-06 14:00:40";15.4;0;48.05;0;0
"2022-12-06 14:01:50";0.35;0;48.05;0;0
"2022-12-06 14:03:00";0.35;0;48.05;0;0
"2022-12-06 14:04:10";0.371;0;48.05;0;0
"2022-12-06 14:05:20";0.396;0;48.05;0;0
"2022-12-06 14:06:30";0.4;0;48.05;0;0
"2022-12-06 14:07:40";0.4;0;48.05;0;0
"2022-12-06 14:08:50";0.421;0;48.05;0;0
"2022-12-06 14:10:00";37.836;0;48.05;0;0
"2022-12-06 14:11:10";40.643;0;48.05;0;0
"2022-12-06 14:12:20";40.725;0;48.05;0;0
"2022-12-06 14:13:30";43.361;0;48.05;0;0
"2022-12-06 14:14:40";46.143;0;48.05;0;0
"2022-12-06 14:15:50";46.186;0;48.05;0;0
"2022-12-06 14:17:00";46.2;0;48.05;0;0
"2022-12-06 14:18:10";46.2;0;48.05;0;0
"2022-12-06 14:19:20";46.157;0;48.05;0;0
"2022-12-06 14:20:30";46.393;0;48.05;0;0
"2022-12-06 14:21:40";46.475;0;48.05;0;0
"2022-12-06 14:22:50";46.393;0;48.05;0;0
"2022-12-06 14:24:00";47.096;0;48.05;0;0
"2022-12-06 14:25:10";47.85;0;48.05;0;0
"2022-12-06 14:26:20";47.854;0;48.05;0;0
"2022-12-06 14:27:30";47.871;0;48.05;0;0
"2022-12-06 14:28:40";47.85;0;48.05;0;0
"2022-12-06 14:29:50";47.85;0;48.05;0;0
"2022-12-06 14:31:00";47.85;0;48.05;0;0
"2022-12-06 14:32:10";47.846;0;48.05;0;0
"2022-12-06 14:33:20";47.846;0;48.05;0;0
"2022-12-06 14:34:30";47.839;0;48.05;0;0
"2022-12-06 14:35:40";47.843;0;48.05;0;0
"2022-12-06 14:36:50";47.832;0;48.05;0;0
"2022-12-06 14:38:00";47.839;0;48.05;0;0
"2022-12-06 14:39:10";47.85;0;48.05;0;0
"2022-12-06 14:40:20";47.85;0;48.05;0;0
"2022-12-06 14:41:30";47.85;0;48.05;0;0
"2022-12-06 14:42:40";47.85;0;48.05;0;0
"2022-12-06 14:43:50";47.85;0;48.05;0;0
"2022-12-06 14:45:00";47.85;0;48.05;0;0
"2022-12-06 14:46:10";47.85;0;48.05;0;0
"2022-12-06 14:47:20";47.85;0;48.05;0;0
"2022-12-06 14:48:30";47.85;0;48.05;0;0
"2022-12-06 14:49:40";47.85;0;48.05;0;0
"2022-12-06 14:50:50";47.85;0;48.05;0;0
"2022-12-06 14:52:00";47.85;0;48.05;0;0
"2022-12-06 14:53:10";47.85;0;48.05;0;0
"2022-12-06 14:54:20";47.85;0;48.05;0;0
"2022-12-06 14:55:30";47.857;0;48.05;0;0
"2022-12-06 14:56:40";47.9;0;48.05;0;0
"2022-12-06 14:57:50";47.9;0;48.05;0;0
"2022-12-06 14:59:00";47.9;0;48.05;0;0
"2022-12-06 15:00:10";47.896;0;48.05;0;0
"2022-12-06 15:01:20";47.896;0;48.05;0;0
